固定ID,SP消耗,技能ID,技能等级
42306036,15,42306,36
42306037,16,42306,37
42306038,16,42306,38
42306039,16,42306,39
42306040,16,42306,40
42306041,17,42306,41
42306042,17,42306,42
42306043,17,42306,43
42306044,18,42306,44
42306045,18,42306,45
42306046,18,42306,46
42306047,18,42306,47
42306048,19,42306,48
42306049,19,42306,49
42306050,19,42306,50
42306051,20,42306,51
42306052,20,42306,52
42306053,20,42306,53
42306054,20,42306,54
42306055,21,42306,55
42306056,21,42306,56
42306057,21,42306,57
42306058,21,42306,58
42306059,22,42306,59
42306060,22,42306,60
42306061,22,42306,61
42306062,23,42306,62
42306063,23,42306,63
42306064,23,42306,64
42306065,23,42306,65
42306066,24,42306,66
42306067,24,42306,67
42306068,24,42306,68
42306069,25,42306,69
42306070,25,42306,70
42306071,25,42306,71
42306072,25,42306,72
42306073,26,42306,73
42306074,26,42306,74
42306075,26,42306,75
42306076,27,42306,76
42306077,27,42306,77
42306078,27,42306,78
42306079,27,42306,79
42306080,28,42306,80
42306081,28,42306,81
42306082,28,42306,82
42306083,28,42306,83
42306084,29,42306,84
42306085,29,42306,85
42306086,29,42306,86
42306087,30,42306,87
42306088,30,42306,88
42306089,30,42306,89
42306090,30,42306,90
42306091,31,42306,91
42306092,31,42306,92
42306093,31,42306,93
42306094,32,42306,94
42306095,32,42306,95
42306096,32,42306,96
42306097,32,42306,97
42306098,33,42306,98
42306099,33,42306,99
42306100,33,42306,100
42307001,6,42307,1
42307002,6,42307,2
42307003,6,42307,3
42307004,6,42307,4
42307005,7,42307,5
42307006,7,42307,6
42307007,7,42307,7
42307008,7,42307,8
42307009,8,42307,9
42307010,8,42307,10
42307011,8,42307,11
42307012,9,42307,12
42307013,9,42307,13
42307014,9,42307,14
42307015,9,42307,15
42307016,10,42307,16
42307017,10,42307,17
42307018,10,42307,18
42307019,11,42307,19
42307020,11,42307,20
42307021,11,42307,21
42307022,11,42307,22
42307023,12,42307,23
42307024,12,42307,24
42307025,12,42307,25
42307026,13,42307,26
42307027,13,42307,27
42307028,13,42307,28
42307029,13,42307,29
42307030,14,42307,30
42307031,14,42307,31
42307032,14,42307,32
42307033,14,42307,33
42307034,15,42307,34
42307035,15,42307,35
42307036,15,42307,36
42307037,16,42307,37
42307038,16,42307,38
42307039,16,42307,39
42307040,16,42307,40
42307041,17,42307,41
42307042,17,42307,42
42307043,17,42307,43
42307044,18,42307,44
42307045,18,42307,45
42307046,18,42307,46
42307047,18,42307,47
42307048,19,42307,48
42307049,19,42307,49
42307050,19,42307,50
42307051,20,42307,51
42307052,20,42307,52
42307053,20,42307,53
42307054,20,42307,54
42307055,21,42307,55
42307056,21,42307,56
42307057,21,42307,57
42307058,21,42307,58
42307059,22,42307,59
42307060,22,42307,60
42307061,22,42307,61
42307062,23,42307,62
42307063,23,42307,63
42307064,23,42307,64
42307065,23,42307,65
42307066,24,42307,66
42307067,24,42307,67
42307068,24,42307,68
42307069,25,42307,69
42307070,25,42307,70
42307071,25,42307,71
42307072,25,42307,72
42307073,26,42307,73
42307074,26,42307,74
42307075,26,42307,75
42307076,27,42307,76
42307077,27,42307,77
42307078,27,42307,78
42307079,27,42307,79
42307080,28,42307,80
42307081,28,42307,81
42307082,28,42307,82
42307083,28,42307,83
42307084,29,42307,84
42307085,29,42307,85
42307086,29,42307,86
42307087,30,42307,87
42307088,30,42307,88
42307089,30,42307,89
42307090,30,42307,90
42307091,31,42307,91
42307092,31,42307,92
42307093,31,42307,93
42307094,32,42307,94
42307095,32,42307,95
42307096,32,42307,96
42307097,32,42307,97
42307098,33,42307,98
42307099,33,42307,99
42307100,33,42307,100
42308001,6,42308,1
42308002,6,42308,2
42308003,6,42308,3
42308004,6,42308,4
42308005,7,42308,5
42308006,7,42308,6
42308007,7,42308,7
42308008,7,42308,8
42308009,8,42308,9
42308010,8,42308,10
42308011,8,42308,11
42308012,9,42308,12
42308013,9,42308,13
42308014,9,42308,14
42308015,9,42308,15
42308016,10,42308,16
42308017,10,42308,17
42308018,10,42308,18
42308019,11,42308,19
42308020,11,42308,20
42308021,11,42308,21
42308022,11,42308,22
42308023,12,42308,23
42308024,12,42308,24
42308025,12,42308,25
42308026,13,42308,26
42308027,13,42308,27
42308028,13,42308,28
42308029,13,42308,29
42308030,14,42308,30
42308031,14,42308,31
42308032,14,42308,32
42308033,14,42308,33
42308034,15,42308,34
42308035,15,42308,35
42308036,15,42308,36
42308037,16,42308,37
42308038,16,42308,38
42308039,16,42308,39
42308040,16,42308,40
42308041,17,42308,41
42308042,17,42308,42
42308043,17,42308,43
42308044,18,42308,44
42308045,18,42308,45
42308046,18,42308,46
42308047,18,42308,47
42308048,19,42308,48
42308049,19,42308,49
42308050,19,42308,50
42308051,20,42308,51
42308052,20,42308,52
42308053,20,42308,53
42308054,20,42308,54
42308055,21,42308,55
42308056,21,42308,56
42308057,21,42308,57
42308058,21,42308,58
42308059,22,42308,59
42308060,22,42308,60
42308061,22,42308,61
42308062,23,42308,62
42308063,23,42308,63
42308064,23,42308,64
42308065,23,42308,65
42308066,24,42308,66
42308067,24,42308,67
42308068,24,42308,68
42308069,25,42308,69
42308070,25,42308,70
42308071,25,42308,71
42308072,25,42308,72
42308073,26,42308,73
42308074,26,42308,74
42308075,26,42308,75
42308076,27,42308,76
42308077,27,42308,77
42308078,27,42308,78
42308079,27,42308,79
42308080,28,42308,80
42308081,28,42308,81
42308082,28,42308,82
42308083,28,42308,83
42308084,29,42308,84
42308085,29,42308,85
42308086,29,42308,86
42308087,30,42308,87
42308088,30,42308,88
42308089,30,42308,89
42308090,30,42308,90
42308091,31,42308,91
42308092,31,42308,92
42308093,31,42308,93
42308094,32,42308,94
42308095,32,42308,95
42308096,32,42308,96
42308097,32,42308,97
42308098,33,42308,98
42308099,33,42308,99
42308100,33,42308,100
42309001,6,42309,1
42309002,6,42309,2
42309003,6,42309,3
42309004,6,42309,4
42309005,7,42309,5
42309006,7,42309,6
42309007,7,42309,7
42309008,7,42309,8
42309009,8,42309,9
42309010,8,42309,10
42309011,8,42309,11
42309012,9,42309,12
42309013,9,42309,13
42309014,9,42309,14
42309015,9,42309,15
42309016,10,42309,16
42309017,10,42309,17
42309018,10,42309,18
42309019,11,42309,19
42309020,11,42309,20
42309021,11,42309,21
42309022,11,42309,22
42309023,12,42309,23
42309024,12,42309,24
42309025,12,42309,25
42309026,13,42309,26
42309027,13,42309,27
42309028,13,42309,28
42309029,13,42309,29
42309030,14,42309,30
42309031,14,42309,31
42309032,14,42309,32
42309033,14,42309,33
42309034,15,42309,34
42309035,15,42309,35
42309036,15,42309,36
42309037,16,42309,37
42309038,16,42309,38
42309039,16,42309,39
42309040,16,42309,40
42309041,17,42309,41
42309042,17,42309,42
42309043,17,42309,43
42309044,18,42309,44
42309045,18,42309,45
42309046,18,42309,46
42309047,18,42309,47
42309048,19,42309,48
42309049,19,42309,49
42309050,19,42309,50
42309051,20,42309,51
42309052,20,42309,52
42309053,20,42309,53
42309054,20,42309,54
42309055,21,42309,55
42309056,21,42309,56
42309057,21,42309,57
42309058,21,42309,58
42309059,22,42309,59
42309060,22,42309,60
42309061,22,42309,61
42309062,23,42309,62
42309063,23,42309,63
42309064,23,42309,64
42309065,23,42309,65
42309066,24,42309,66
42309067,24,42309,67
42309068,24,42309,68
42309069,25,42309,69
42309070,25,42309,70
42309071,25,42309,71
42309072,25,42309,72
42309073,26,42309,73
42309074,26,42309,74
42309075,26,42309,75
42309076,27,42309,76
42309077,27,42309,77
42309078,27,42309,78
42309079,27,42309,79
42309080,28,42309,80
42309081,28,42309,81
42309082,28,42309,82
42309083,28,42309,83
42309084,29,42309,84
42309085,29,42309,85
42309086,29,42309,86
42309087,30,42309,87
42309088,30,42309,88
42309089,30,42309,89
42309090,30,42309,90
42309091,31,42309,91
42309092,31,42309,92
42309093,31,42309,93
42309094,32,42309,94
42309095,32,42309,95
42309096,32,42309,96
42309097,32,42309,97
42309098,33,42309,98
42309099,33,42309,99
42309100,33,42309,100
43000001,6,43000,1
43000002,6,43000,2
43000003,6,43000,3
43000004,6,43000,4
43000005,7,43000,5
43000006,7,43000,6
43000007,7,43000,7
43000008,7,43000,8
43000009,8,43000,9
43000010,8,43000,10
43000011,8,43000,11
43000012,9,43000,12
43000013,9,43000,13
43000014,9,43000,14
43000015,9,43000,15
43000016,10,43000,16
43000017,10,43000,17
43000018,10,43000,18
43000019,11,43000,19
43000020,11,43000,20
43000021,11,43000,21
43000022,11,43000,22
43000023,12,43000,23
43000024,12,43000,24
43000025,12,43000,25
43000026,13,43000,26
43000027,13,43000,27
43000028,13,43000,28
43000029,13,43000,29
43000030,14,43000,30
43000031,14,43000,31
43000032,14,43000,32
43000033,14,43000,33
43000034,15,43000,34
43000035,15,43000,35
43000036,15,43000,36
43000037,16,43000,37
43000038,16,43000,38
43000039,16,43000,39
43000040,16,43000,40
43000041,17,43000,41
43000042,17,43000,42
43000043,17,43000,43
43000044,18,43000,44
43000045,18,43000,45
43000046,18,43000,46
43000047,18,43000,47
43000048,19,43000,48
43000049,19,43000,49
43000050,19,43000,50
43000051,20,43000,51
43000052,20,43000,52
43000053,20,43000,53
43000054,20,43000,54
43000055,21,43000,55
43000056,21,43000,56
43000057,21,43000,57
43000058,21,43000,58
43000059,22,43000,59
43000060,22,43000,60
43000061,22,43000,61
43000062,23,43000,62
43000063,23,43000,63
43000064,23,43000,64
43000065,23,43000,65
43000066,24,43000,66
43000067,24,43000,67
43000068,24,43000,68
43000069,25,43000,69
43000070,25,43000,70
43000071,25,43000,71
43000072,25,43000,72
43000073,26,43000,73
43000074,26,43000,74
43000075,26,43000,75
43000076,27,43000,76
43000077,27,43000,77
43000078,27,43000,78
43000079,27,43000,79
43000080,28,43000,80
43000081,28,43000,81
43000082,28,43000,82
43000083,28,43000,83
43000084,29,43000,84
43000085,29,43000,85
43000086,29,43000,86
43000087,30,43000,87
43000088,30,43000,88
43000089,30,43000,89
43000090,30,43000,90
43000091,31,43000,91
43000092,31,43000,92
43000093,31,43000,93
43000094,32,43000,94
43000095,32,43000,95
43000096,32,43000,96
43000097,32,43000,97
43000098,33,43000,98
43000099,33,43000,99
43000100,33,43000,100
43001001,6,43001,1
43001002,6,43001,2
43001003,6,43001,3
43001004,6,43001,4
43001005,7,43001,5
43001006,7,43001,6
43001007,7,43001,7
43001008,7,43001,8
43001009,8,43001,9
43001010,8,43001,10
43001011,8,43001,11
43001012,9,43001,12
43001013,9,43001,13
43001014,9,43001,14
43001015,9,43001,15
43001016,10,43001,16
43001017,10,43001,17
43001018,10,43001,18
43001019,11,43001,19
43001020,11,43001,20
43001021,11,43001,21
43001022,11,43001,22
43001023,12,43001,23
43001024,12,43001,24
43001025,12,43001,25
43001026,13,43001,26
43001027,13,43001,27
43001028,13,43001,28
43001029,13,43001,29
43001030,14,43001,30
43001031,14,43001,31
43001032,14,43001,32
43001033,14,43001,33
43001034,15,43001,34
43001035,15,43001,35
43001036,15,43001,36
43001037,16,43001,37
43001038,16,43001,38
43001039,16,43001,39
43001040,16,43001,40
43001041,17,43001,41
43001042,17,43001,42
43001043,17,43001,43
43001044,18,43001,44
43001045,18,43001,45
43001046,18,43001,46
43001047,18,43001,47
43001048,19,43001,48
43001049,19,43001,49
43001050,19,43001,50
43001051,20,43001,51
43001052,20,43001,52
43001053,20,43001,53
43001054,20,43001,54
43001055,21,43001,55
43001056,21,43001,56
43001057,21,43001,57
43001058,21,43001,58
43001059,22,43001,59
43001060,22,43001,60
43001061,22,43001,61
43001062,23,43001,62
43001063,23,43001,63
43001064,23,43001,64
43001065,23,43001,65
43001066,24,43001,66
43001067,24,43001,67
43001068,24,43001,68
43001069,25,43001,69
43001070,25,43001,70
43001071,25,43001,71
43001072,25,43001,72
43001073,26,43001,73
43001074,26,43001,74
43001075,26,43001,75
43001076,27,43001,76
43001077,27,43001,77
43001078,27,43001,78
43001079,27,43001,79
43001080,28,43001,80
43001081,28,43001,81
43001082,28,43001,82
43001083,28,43001,83
43001084,29,43001,84
43001085,29,43001,85
43001086,29,43001,86
43001087,30,43001,87
43001088,30,43001,88
43001089,30,43001,89
43001090,30,43001,90
43001091,31,43001,91
43001092,31,43001,92
43001093,31,43001,93
43001094,32,43001,94
43001095,32,43001,95
43001096,32,43001,96
43001097,32,43001,97
43001098,33,43001,98
43001099,33,43001,99
43001100,33,43001,100
43100001,6,43100,1
43100002,6,43100,2
43100003,6,43100,3
43100004,6,43100,4
43100005,7,43100,5
43100006,7,43100,6
43100007,7,43100,7
43100008,7,43100,8
43100009,8,43100,9
43100010,8,43100,10
43100011,8,43100,11
43100012,9,43100,12
43100013,9,43100,13
43100014,9,43100,14
43100015,9,43100,15
43100016,10,43100,16
43100017,10,43100,17
43100018,10,43100,18
43100019,11,43100,19
43100020,11,43100,20
43100021,11,43100,21
43100022,11,43100,22
43100023,12,43100,23
43100024,12,43100,24
43100025,12,43100,25
43100026,13,43100,26
43100027,13,43100,27
43100028,13,43100,28
43100029,13,43100,29
43100030,14,43100,30
43100031,14,43100,31
43100032,14,43100,32
43100033,14,43100,33
43100034,15,43100,34
43100035,15,43100,35
43100036,15,43100,36
43100037,16,43100,37
43100038,16,43100,38
43100039,16,43100,39
43100040,16,43100,40
43100041,17,43100,41
43100042,17,43100,42
43100043,17,43100,43
43100044,18,43100,44
43100045,18,43100,45
43100046,18,43100,46
43100047,18,43100,47
43100048,19,43100,48
43100049,19,43100,49
43100050,19,43100,50
43100051,20,43100,51
43100052,20,43100,52
43100053,20,43100,53
43100054,20,43100,54
43100055,21,43100,55
43100056,21,43100,56
43100057,21,43100,57
43100058,21,43100,58
43100059,22,43100,59
43100060,22,43100,60
43100061,22,43100,61
43100062,23,43100,62
43100063,23,43100,63
43100064,23,43100,64
43100065,23,43100,65
43100066,24,43100,66
43100067,24,43100,67
43100068,24,43100,68
43100069,25,43100,69
43100070,25,43100,70
43100071,25,43100,71
43100072,25,43100,72
43100073,26,43100,73
43100074,26,43100,74
43100075,26,43100,75
43100076,27,43100,76
43100077,27,43100,77
43100078,27,43100,78
43100079,27,43100,79
43100080,28,43100,80
43100081,28,43100,81
43100082,28,43100,82
43100083,28,43100,83
43100084,29,43100,84
43100085,29,43100,85
43100086,29,43100,86
43100087,30,43100,87
43100088,30,43100,88
43100089,30,43100,89
43100090,30,43100,90
43100091,31,43100,91
43100092,31,43100,92
43100093,31,43100,93
43100094,32,43100,94
43100095,32,43100,95
43100096,32,43100,96
43100097,32,43100,97
43100098,33,43100,98
43100099,33,43100,99
43100100,33,43100,100
43101001,6,43101,1
43101002,6,43101,2
43101003,6,43101,3
43101004,6,43101,4
43101005,7,43101,5
43101006,7,43101,6
43101007,7,43101,7
43101008,7,43101,8
43101009,8,43101,9
43101010,8,43101,10
43101011,8,43101,11
43101012,9,43101,12
43101013,9,43101,13
43101014,9,43101,14
43101015,9,43101,15
43101016,10,43101,16
43101017,10,43101,17
43101018,10,43101,18
43101019,11,43101,19
43101020,11,43101,20
43101021,11,43101,21
43101022,11,43101,22
43101023,12,43101,23
43101024,12,43101,24
43101025,12,43101,25
43101026,13,43101,26
43101027,13,43101,27
43101028,13,43101,28
43101029,13,43101,29
43101030,14,43101,30
43101031,14,43101,31
43101032,14,43101,32
43101033,14,43101,33
43101034,15,43101,34
43101035,15,43101,35
43101036,15,43101,36
43101037,16,43101,37
43101038,16,43101,38
43101039,16,43101,39
43101040,16,43101,40
43101041,17,43101,41
43101042,17,43101,42
43101043,17,43101,43
43101044,18,43101,44
43101045,18,43101,45
43101046,18,43101,46
43101047,18,43101,47
43101048,19,43101,48
43101049,19,43101,49
43101050,19,43101,50
43101051,20,43101,51
43101052,20,43101,52
43101053,20,43101,53
43101054,20,43101,54
43101055,21,43101,55
43101056,21,43101,56
43101057,21,43101,57
43101058,21,43101,58
43101059,22,43101,59
43101060,22,43101,60
43101061,22,43101,61
43101062,23,43101,62
43101063,23,43101,63
43101064,23,43101,64
43101065,23,43101,65
43101066,24,43101,66
43101067,24,43101,67
43101068,24,43101,68
43101069,25,43101,69
43101070,25,43101,70
43101071,25,43101,71
43101072,25,43101,72
43101073,26,43101,73
43101074,26,43101,74
43101075,26,43101,75
43101076,27,43101,76
43101077,27,43101,77
43101078,27,43101,78
43101079,27,43101,79
43101080,28,43101,80
43101081,28,43101,81
43101082,28,43101,82
43101083,28,43101,83
43101084,29,43101,84
43101085,29,43101,85
43101086,29,43101,86
43101087,30,43101,87
43101088,30,43101,88
43101089,30,43101,89
43101090,30,43101,90
43101091,31,43101,91
43101092,31,43101,92
43101093,31,43101,93
43101094,32,43101,94
43101095,32,43101,95
43101096,32,43101,96
43101097,32,43101,97
43101098,33,43101,98
43101099,33,43101,99
43101100,33,43101,100
43102001,6,43102,1
43102002,6,43102,2
43102003,6,43102,3
43102004,6,43102,4
43102005,7,43102,5
43102006,7,43102,6
43102007,7,43102,7
43102008,7,43102,8
43102009,8,43102,9
43102010,8,43102,10
43102011,8,43102,11
43102012,9,43102,12
43102013,9,43102,13
43102014,9,43102,14
43102015,9,43102,15
43102016,10,43102,16
43102017,10,43102,17
43102018,10,43102,18
43102019,11,43102,19
43102020,11,43102,20
43102021,11,43102,21
43102022,11,43102,22
43102023,12,43102,23
43102024,12,43102,24
43102025,12,43102,25
43102026,13,43102,26
43102027,13,43102,27
43102028,13,43102,28
43102029,13,43102,29
43102030,14,43102,30
43102031,14,43102,31
43102032,14,43102,32
43102033,14,43102,33
43102034,15,43102,34
43102035,15,43102,35
43102036,15,43102,36
43102037,16,43102,37
43102038,16,43102,38
43102039,16,43102,39
43102040,16,43102,40
43102041,17,43102,41
43102042,17,43102,42
43102043,17,43102,43
43102044,18,43102,44
43102045,18,43102,45
43102046,18,43102,46
43102047,18,43102,47
43102048,19,43102,48
43102049,19,43102,49
43102050,19,43102,50
43102051,20,43102,51
43102052,20,43102,52
43102053,20,43102,53
43102054,20,43102,54
43102055,21,43102,55
43102056,21,43102,56
43102057,21,43102,57
43102058,21,43102,58
43102059,22,43102,59
43102060,22,43102,60
43102061,22,43102,61
43102062,23,43102,62
43102063,23,43102,63
43102064,23,43102,64
43102065,23,43102,65
43102066,24,43102,66
43102067,24,43102,67
43102068,24,43102,68
43102069,25,43102,69
43102070,25,43102,70
43102071,25,43102,71
43102072,25,43102,72
43102073,26,43102,73
43102074,26,43102,74
43102075,26,43102,75
43102076,27,43102,76
43102077,27,43102,77
43102078,27,43102,78
43102079,27,43102,79
43102080,28,43102,80
43102081,28,43102,81
43102082,28,43102,82
43102083,28,43102,83
43102084,29,43102,84
43102085,29,43102,85
43102086,29,43102,86
43102087,30,43102,87
43102088,30,43102,88
43102089,30,43102,89
43102090,30,43102,90
43102091,31,43102,91
43102092,31,43102,92
43102093,31,43102,93
43102094,32,43102,94
43102095,32,43102,95
43102096,32,43102,96
43102097,32,43102,97
43102098,33,43102,98
43102099,33,43102,99
43102100,33,43102,100
43103001,6,43103,1
43103002,6,43103,2
43103003,6,43103,3
43103004,6,43103,4
43103005,7,43103,5
43103006,7,43103,6
43103007,7,43103,7
43103008,7,43103,8
43103009,8,43103,9
43103010,8,43103,10
43103011,8,43103,11
43103012,9,43103,12
43103013,9,43103,13
43103014,9,43103,14
43103015,9,43103,15
43103016,10,43103,16
43103017,10,43103,17
43103018,10,43103,18
43103019,11,43103,19
43103020,11,43103,20
43103021,11,43103,21
43103022,11,43103,22
43103023,12,43103,23
43103024,12,43103,24
43103025,12,43103,25
43103026,13,43103,26
43103027,13,43103,27
43103028,13,43103,28
43103029,13,43103,29
43103030,14,43103,30
43103031,14,43103,31
43103032,14,43103,32
