唯一id,场景id,地图id,场景类型,挑战CD,在线base经验,在线伙伴经验,在线银币,技能经验,在线金币,在线魔魂值,在线掉落包ID,活动掉落ID,通关base经验,通关job经验,通关银币,通关金币,通关伙伴经验,活动通关现金,通关超过人数,通关公会活跃,通关掉落包ID,bossId,挑战后掉落次数,BOSS挑战等级,巡游前剧情ID,剧情索引ID,战力校验,蓝量加成,战力削弱,停留时间削弱,版本,里程积分,查封配置
220021,21,22,1,1,5132,6156,2664,4740,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13390,37650,7992,5,24546,,,,10000:525,92104115,0,67,,,72598,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2422,5;10000
220022,22,22,1,1,5132,6156,2664,4740,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13395,37660,7992,5,24564,,,,10000:525,92109116,0,67,,,72598,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2422,5;10000
220023,23,22,1,1,5132,6156,2664,4740,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13400,37670,7992,5,24582,,,,10000:525,92114117,0,67,,,72598,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2422,5;10000
220024,24,22,1,1,5132,6156,2664,4740,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13405,37680,7992,5,24600,,,,10000:525,92119118,0,67,,,72598,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2422,5;10000
220025,25,22,1,1,5132,6156,2664,4740,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13410,37690,7992,5,24618,,,,10000:525,92104119,0,67,,,72786,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2422,5;10000
220026,26,22,1,1,5136,6164,2668,4748,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13415,37700,8004,5,24636,,,,10000:525,92109120,0,67,,,72786,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2422,5;10000
220027,27,22,1,1,5136,6164,2668,4748,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13420,37710,8004,5,24654,,,,10000:525,92114121,0,67,,,72786,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2422,5;10000
220028,28,22,1,1,5136,6164,2668,4748,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13425,37720,8004,5,24672,,,,10000:525,92119158,0,67,,,72786,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2422,5;10000
220029,29,22,1,1,5136,6164,2668,4748,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13430,37730,8004,5,24690,,,,10000:525;10000:6276,92104113,0,67,,,72786,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2422,5;10000
220030,30,22,1,1,5136,6164,2668,4748,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13435,37740,8004,5,24708,,,,10000:525,92109114,0,67,,,72786,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2422,5;10000
220031,31,22,1,1,5140,6172,2672,4748,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13440,37750,8016,5,24726,,,,10000:525,92114115,0,67,,,72786,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2423,5;10000
220032,32,22,1,1,5140,6172,2672,4748,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13445,37760,8016,5,24744,,,,10000:525,92119116,0,67,,,72786,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2423,5;10000
220033,33,22,1,1,5140,6172,2672,4748,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13450,37770,8016,5,24762,,,,10000:525,92104117,0,67,,,72786,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2423,5;10000
220034,34,22,1,1,5140,6172,2672,4748,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13455,37780,8016,5,24780,,,,10000:525,92109118,0,67,,,72786,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2423,5;10000
220035,35,22,1,1,5140,6172,2672,4748,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13460,37790,8016,5,24798,,,,10000:525,92114119,0,68,,,72967,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2423,5;10000
220036,36,22,1,1,5144,6180,2676,4756,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13465,37800,8028,5,24816,,,,10000:525,92119120,0,68,,,72967,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2423,5;10000
220037,37,22,1,1,5144,6180,2676,4756,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13470,37810,8028,5,24834,,,,10000:525,92104143,0,68,,,72967,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2423,5;10000
220038,38,22,1,1,5144,6180,2676,4756,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13475,37820,8028,5,24852,,,,10000:525,92109116,0,68,,,72967,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2423,5;10000
220039,39,22,1,1,5144,6180,2676,4756,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13480,37830,8028,5,24870,,,,10000:525;10000:6277,92114117,0,68,,,72967,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2423,5;10000
220040,40,22,1,1,5144,6180,2676,4756,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13485,37840,8028,5,24888,,,,10000:525,92119118,0,68,,,72967,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2423,5;10000
220041,41,22,1,1,5148,6188,2680,4756,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,13490,37850,8040,5,24906,,,,10000:525,92104119,0,68,,,72967,20:0,,20;9:-1;10:-1;19:-1|40;9:-1;10:-1;19:-2|60;9:-2;10:-2;19:-3|90;9:-2;10:-2;19:-5|120;9:-3;10:-3;19:-6|180;9:-3;10:-3;19:-7|240;9:-4;10:-4;19:-8|300;9:-4;10:-4;19:-10|360;9:-5;10:-5;19:-11|420;9:-5;10:-5;19:-12|480;9:-6;10:-6;19:-13|540;9:-6;10:-6;19:-15|600;9:-7;10:-7;19:-16|660;9:-7;10:-7;19:-17|720;9:-8;10:-8;19:-18|780;9:-8;10:-8;19:-20|840;9:-9;10:-9;19:-21|900;9:-9;10:-9;19:-22|1020;9:-10;10:-10;19:-23|1140;9:-10;10:-10;19:-25|1260;9:-11;10:-11;19:-26|1380;9:-11;10:-11;19:-27|1500;9:-12;10:-12;19:-28|1620;9:-12;10:-12;19:-30|1740;9:-13;10:-13;19:-31|1860;9:-13;10:-13;19:-32|1980;9:-14;10:-14;19:-33|2100;9:-14;10:-14;19:-35,7,2424,5;10000
